20191126_IMAC2,20191126_IMAC2,20191126_IMAC2,20191126_IMAC2,20191126_IMAC2,20191126_IMAC2
UV1 (260 nm)_volume,UV1 (260 nm)_mAU,UV2 (280 nm)_volume,UV2 (280 nm)_mAU,%B_volume,%B_%
0.467993676662445,0.568000017665327,0.467993676662445,2.14500003494322,1.08728158473969,0
0.474660754203796,0.56600000243634,0.474660754203796,2.13999999687076,1.09561538696289,0
0.481327801942825,0.600000028498471,0.481327801942825,2.12599989026785,1.10394930839539,0
0.487994849681854,0.598000013269484,0.487994849681854,2.15100008063018,1.11228311061859,0
0.494661897420883,0.598000013269484,0.494661897420883,2.15100008063018,1.12190866470337,0
0.501328945159912,0.598000013269484,0.501328945159912,2.12300010025501,1.19232928752899,0
0.507995963096619,0.599000020883977,0.507995963096619,2.11400003172457,1.27575087547302,0
0.514662981033325,0.60600001597777,0.514662981033325,2.10499996319413,1.3590053319931,0
0.521329998970032,0.598000013269484,0.521329998970032,2.09599989466369,1.44226038455963,0
0.527997016906738,0.585999980103225,0.527997016906738,2.05900007858872,1.52559804916382,0
0.534664034843445,0.593999982811511,0.534664034843445,2.04199994914234,1.60893642902374,0
0.541331052780151,0.609999988228083,0.541331052780151,2.03899992629886,1.69227409362793,0
0.547998070716858,0.625999993644655,0.547998070716858,2.01499997638166,1.77561247348785,0
0.554665148258209,0.612000003457069,0.554665148258209,2.00999993830919,1.85895013809204,0
0.561332166194916,0.613000011071563,0.561332166194916,1.97299988940358,1.94228851795197,0
0.567999124526978,0.625999993644655,0.567999124526978,1.95800000801682,2.02562618255615,0
0.574666142463684,0.622000021394342,0.574666142463684,1.93899997975677,2.10896492004395,0
0.581333160400391,0.618999998550862,0.581333160400391,1.90499995369464,2.192302942276,0
0.588000237941742,0.618999998550862,0.588000237941742,1.90499995369464,2.27564167976379,0
0.594667255878448,0.624999986030161,0.594667255878448,1.88400002662092,2.35897970199585,0
0.60133421421051,0.608999980613589,0.60133421421051,1.85600004624575,2.44231820106506,0
0.608001232147217,0.61500002630055,0.608001232147217,1.81499996688217,2.52565622329712,0
0.614668250083923,0.64300000667572,0.614668250083923,1.81199994403869,2.60899496078491,0
0.621335327625275,0.630999973509461,0.621335327625275,1.77800003439188,2.69233298301697,0
0.628002345561981,0.618999998550862,0.628002345561981,1.73799996264279,2.77567172050476,0
0.634669303894043,0.615999975707382,0.634669303894043,1.69599999208003,2.85892653465271,0
0.64156973361969,0.612000003457069,0.64156973361969,1.66399998124689,2.9422652721405,0
0.660004138946533,0.564999994821846,0.660004138946533,1.5379999531433,3.02560329437256,0
0.66207093000412,0.670999987050891,0.66207093000412,1.55000004451722,3.10894179344177,0
0.665146052837372,0.670999987050891,0.665146052837372,1.55000004451722,3.19227981567383,0
0.665812790393829,0.798000022768974,0.665812790393829,1.63700000848621,3.27561831474304,0
0.667212903499603,0.798000022768974,0.667212903499603,1.63700000848621,3.35895609855652,0
0.668879687786102,0.960999983362854,0.668879687786102,1.7369999550283,3.44229459762573,0
0.670546472072601,1.19600002653897,0.670546472072601,1.89299997873604,3.52563261985779,0
0.6722132563591,1.47799996193498,0.6722132563591,2.10699997842312,3.608971118927,0
0.673880040645599,1.79100001696497,0.673880040645599,2.3590000346303,3.69230890274048,0
0.675546765327454,2.10699997842312,0.675546765327454,2.63500004075468,3.77564740180969,0
0.677213549613953,2.40999995730817,0.677213549613953,2.90800002403557,3.85898542404175,0
0.678880333900452,2.66600004397333,0.678880333900452,3.16999992355704,3.94232392311096,0
0.680547118186951,2.86699994467199,0.680547118186951,3.37200006470084,4.02566194534302,0
0.68221390247345,3.03100002929568,0.68221390247345,3.52300005033612,4.10899972915649,0
0.683880627155304,3.19500011391938,0.683880627155304,3.65499989129603,4.19233703613281,0
0.685547411441803,3.34200006909668,0.685547411441803,3.80200007930398,4.27567529678345,0
0.687214195728302,3.37899988517165,0.687214195728302,3.87199991382658,4.35892915725708,0
0.688880980014801,3.37899988517165,0.688880980014801,3.87199991382658,4.44226694107056,0
0.6905477643013,3.39299999177456,0.6905477643013,3.88099998235703,4.52560472488403,0
0.692214488983154,3.38399992324412,0.692214488983154,3.87299992144108,4.60894203186035,0
0.693881273269653,3.35899996571243,0.693881273269653,3.84699995629489,4.69227981567383,0
0.695548057556152,3.3249999396503,0.695548057556152,3.8079998921603,4.7756175994873,0
0.697214841842651,3.28000006265938,0.697214841842651,3.75799997709692,4.85895586013794,0
0.69888162612915,3.22500010952353,0.69888162612915,3.69299994781613,4.94229364395142,0
0.700548350811005,3.13400011509657,0.700548350811005,3.61700006760657,5.02563190460205,0
0.702215135097504,3.03500005975366,0.702215135097504,3.50799993611872,5.10896968841553,0
0.703881919384003,2.94600008055568,0.703881919384003,3.4099998883903,5.19230794906616,0
0.705548703670502,2.85800010897219,0.705548703670502,3.31000005826354,5.27564573287964,0
0.707215487957001,2.76200007647276,0.707215487957001,3.20099992677569,5.35898399353027,0
0.7088822722435,2.67400010488927,0.7088822722435,3.09600005857646,5.44232177734375,0
0.710549056529999,2.67400010488927,0.710549056529999,3.09600005857646,5.52566003799438,0
0.712215840816498,2.60400003753603,0.712215840816498,2.99800001084805,5.60899829864502,0
0.713882625102997,2.54700006917119,0.713882625102997,2.919000107795,5.69233560562134,0
0.715549409389496,2.50299996696413,0.715549409389496,2.85999989137053,5.77559041976929,0
0.717216193675995,2.43599992245436,0.717216193675995,2.7940000873059,5.85892772674561,0
0.718882977962494,2.36300006508827,0.718882977962494,2.70799989812076,5.94226551055908,0
0.720549762248993,2.29900004342198,0.720549762248993,2.6310000102967,6.02560329437256,0
0.722216546535492,2.23800004459918,0.722216546535492,2.55599990487099,6.10894107818604,0
0.723883330821991,2.24999990314245,0.723883330821991,2.50299996696413,6.1922779083252,0
0.725550055503845,2.18999991193414,0.725550055503845,2.50900001265109,6.27561616897583,0
0.727216839790344,2.10099993273616,0.727216839790344,2.40399991162121,6.35895442962646,0
0.728883624076843,2.02600006014109,0.728883624076843,2.31299991719425,6.4422926902771,0
0.730550408363342,1.95599999278784,0.730550408363342,2.22699996083975,6.52562952041626,0
0.732217192649841,1.95599999278784,0.732217192649841,2.22699996083975,6.60896778106689,0
0.73388397693634,1.89600000157952,0.73388397693634,2.1490000654012,6.69230604171753,0
0.735550761222839,1.83800002560019,0.735550761222839,2.070999937132,6.77564430236816,0
0.737217545509338,1.76799995824695,0.737217545509338,1.99700007215142,6.85898065567017,0
0.738884329795837,1.68300000950694,0.738884329795837,1.9229999743402,6.94231843948364,0
0.740551114082336,1.5760000096634,0.740551114082336,1.82799994945526,7.02565622329712,0
0.742217838764191,1.42999994568527,0.742217838764191,1.67999998666346,7.10899448394775,0
0.74388462305069,1.22900004498661,0.74388462305069,1.53600005432963,7.19233083724976,0
0.745551407337189,1.3269999762997,0.745551407337189,1.42200000118464,7.27558660507202,0
0.747218191623688,1.57199997920543,0.747218191623688,1.52900000102818,7.35892343521118,0
0.748884975910187,1.91999995149672,0.748884975910187,1.83600001037121,7.44226121902466,0
0.750551760196686,2.29099998250604,0.750551760196686,2.20800004899502,7.52559900283813,0
0.752218544483185,2.69900006242096,0.752218544483185,2.57400004193187,7.60893678665161,0
0.753885328769684,2.69900006242096,0.753885328769684,2.57400004193187,7.69227361679077,0
0.755552113056183,3.05699999444187,0.755552113056183,2.94400006532669,7.77561187744141,0
0.757218897342682,3.3780001103878,0.757218897342682,3.27400001697242,7.85895013809204,0
0.758885622024536,3.66799999028444,0.758885622024536,3.56799992732704,7.94228839874268,0
0.760552406311035,3.91600001603365,0.760552406311035,3.82800004445016,8.02562522888184,0
0.762219190597534,4.12799976766109,0.762219190597534,4.05200012028217,8.10896396636963,0
0.763885974884033,4.29600011557341,0.763885974884033,4.24699997529387,8.19230365753174,0
0.765552759170532,4.42699994891882,0.765552759170532,4.39399993047118,8.27564334869385,0
0.767219543457031,4.51999995857477,0.767219543457031,4.507000092417,8.35898113250732,0
0.768886268138886,4.59200004115701,0.768886268138886,4.59400005638599,8.44232082366943,0
0.770553052425385,4.64800000190735,0.770553052425385,4.65800007805228,8.52566051483154,0
0.772219836711884,4.69399988651276,0.772219836711884,4.7109997831285,8.60908126831055,0
0.773886620998383,4.7320001758635,0.773886620998383,4.75199986249208,8.69225406646729,0
0.775553405284882,4.7320001758635,0.775553405284882,4.75199986249208,8.77559280395508,0
0.777220129966736,4.76199993863702,0.777220129966736,4.78499988093972,8.85893058776855,0
0.778886914253235,4.77600004523993,0.778886914253235,4.80999983847141,8.94227027893066,0
0.780553698539734,4.79699997231364,0.780553698539734,4.82399994507432,9.02560901641846,0
0.782220482826233,4.80999983847141,0.782220482826233,4.83800005167723,9.10894870758057,0
0.783887267112732,4.81700012460351,0.783887267112732,4.84400009736419,9.19228553771973,0
0.785553991794586,4.82399994507432,0.785553991794586,4.85200015828013,9.27562522888184,0
0.787220776081085,4.82599996030331,0.787220776081085,4.85699996352196,9.35896396636963,0
0.788887560367584,4.82100015506148,0.788887560367584,4.85499994829297,9.44230365753174,0
0.790554344654083,4.81399986892939,0.790554344654083,4.85299993306398,9.52564144134521,0
0.792221128940582,4.80599980801344,0.792221128940582,4.84600011259317,9.60898017883301,0
0.793887853622437,4.85699996352196,0.793887853622437,4.83299978077412,9.69231986999512,0
0.795554637908936,4.9519999884069,0.795554637908936,4.91699995473027,9.77565860748291,0
0.797221422195435,4.9519999884069,0.797221422195435,4.91699995473027,9.85899639129639,0
0.798888206481934,5.02499984577298,0.798888206481934,5.00300014391541,9.9423360824585,0
0.800554990768433,5.06999995559454,0.800554990768433,5.0670001655817,10.0256748199463,0
0.802221715450287,5.09800016880035,0.802221715450287,5.10499998927116,10.1090145111084,0
0.803888499736786,5.10700000450015,0.803888499736786,5.129000172019,10.1922693252563,0
0.805555284023285,5.10700000450015,0.805555284023285,5.1380000077188,10.2756071090698,0
0.807222068309784,5.10499998927116,0.807222068309784,5.13500021770597,10.3589458465576,0
0.808888852596283,5.09400013834238,0.808888852596283,5.12999994680285,10.4422855377197,0
0.810555577278137,5.06300013512373,0.810555577278137,5.11100003495812,10.5256242752075,0
0.812214016914368,4.96899988502264,0.812214016914368,5.0760000012815,10.608962059021,0
0.813880801200867,4.84499987214804,0.813880801200867,4.96699986979365,10.6923007965088,0
0.815547585487366,4.73299995064735,0.815547585487366,4.84899990260601,10.7756395339966,0
0.81721431016922,4.63900016620755,0.81721431016922,4.7499998472631,10.8589782714844,0
0.818881094455719,4.63900016620755,0.818881094455719,4.7499998472631,10.9423160552979,0
0.820547878742218,4.55099996179342,0.820547878742218,4.66299988329411,11.0256547927856,0
0.822214663028717,4.47299983352423,0.822214663028717,4.58899978548288,11.1089935302734,0
0.823881447315216,4.39700018614531,0.823881447315216,4.51399991288781,11.1923332214355,0
0.82554817199707,4.32399986311793,0.82554817199707,4.44199983030558,11.2756700515747,0
0.827214956283569,4.25399979576468,0.827214956283569,4.37700003385544,11.3590097427368,0
0.828881740570068,4.19300002977252,0.828881740570068,4.31700004264712,11.4423484802246,0
0.830548524856567,4.14100009948015,0.830548524856567,4.26599988713861,11.5256881713867,0
0.832215309143066,4.08999994397163,0.832215309143066,4.21599997207522,11.6089429855347,0
0.833882033824921,4.03899978846312,0.833882033824921,4.16499981656671,11.6922817230225,0
0.83554881811142,3.98899987339973,0.83554881811142,4.12000017240644,11.7756195068359,0
0.837215602397919,3.94400022923946,0.837215602397919,4.07199980691075,11.8589582443237,0
0.838240623474121,-1.00899999961257,0.838240623474121,0,11.9422969818115,0
0.839782416820526,-1.12300005275756,0.839782416820526,0,12.0256366729736,0
0.841449201107025,-1.23099994380027,0.841449201107025,NaN,12.1089744567871,0
0.843115925788879,-1.3150000013411,0.843115925788879,NaN,12.1923131942749,0
0.844782710075378,-1.09599996358156,0.844782710075378,NaN,12.275652885437,0
0.846449494361877,-0.820000015664846,0.846449494361877,NaN,12.3589916229248,0
0.848116278648376,-0.578999985009432,0.848116278648376,1.3150000013411,12.4423294067383,0
0.849783062934875,-0.352000002749264,0.849783062934875,1.28700002096593,12.5256681442261,0
0.85144978761673,-0.140999996801838,0.85144978761673,1.29399995785207,12.6090078353882,0
0.853116571903229,-0.140999996801838,0.853116571903229,1.29399995785207,12.6923475265503,0
0.854783356189728,0.039999998989515,0.854783356189728,1.31399999372661,12.7756853103638,0
0.856441795825958,0.180000002728775,0.856441795825958,1.33500003721565,12.8590250015259,0
0.858108580112457,0.277999992249534,0.858108580112457,1.34600000455976,12.9423637390137,0
0.859775304794312,0.32600000849925,0.859775304794312,1.33300002198666,13.0257034301758,0
0.861442089080811,0.348000001395121,0.861442089080811,1.29499996546656,13.1912136077881,0
0.86310887336731,0.349999987520278,0.86310887336731,1.24899996444583,13.2258806228638,0
0.864775657653809,0.334000011207536,0.864775657653809,1.19500001892447,13.2756338119507,0
0.866442441940308,0.308999995468184,0.866442441940308,1.1399999493733,13.3589735031128,0
0.868109166622162,0.274999998509884,0.868109166622162,1.08199997339398,13.4423122406006,0
0.869775950908661,0.241999994614162,0.869775950908661,1.02500000502914,13.5256509780884,0
0.87144273519516,0.216999993426725,0.87144273519516,0.979000004008412,13.6089887619019,0
0.873109519481659,0.188999998499639,0.873109519481659,0.937999982852489,13.6923274993896,0
0.874776303768158,0.180999995791353,0.874776303768158,0.910000002477318,13.7756662368774,0
0.876443028450012,0.180999995791353,0.876443028450012,0.910000002477318,13.8590059280396,0
0.878109812736511,0.172000000020489,0.878109812736511,0.897000019904226,13.942343711853,0
0.87977659702301,0.172999993083067,0.87977659702301,0.880000006873161,14.0256824493408,0
0.881443381309509,0.190999999176711,0.881443381309509,0.887000001966953,14.1090221405029,0
0.883110165596008,0.211999999010004,0.883110165596008,0.908999994862825,14.192361831665,0
0.884776890277863,0.228000004426576,0.884776890277863,0.92299998505041,14.2756996154785,0
0.886443674564362,0.246999989030883,0.886443674564362,0.936000025831163,14.3590393066406,0
0.888110458850861,0.269000011030585,0.888110458850861,0.961999990977347,14.4424610137939,0
0.88977724313736,0.265999988187104,0.88977724313736,0.982000026851892,14.5256328582764,0
0.891444027423859,0.307999987853691,0.891444027423859,0.986999948509037,14.6089725494385,0
0.893110752105713,0.338000012561679,0.893110752105713,1.03499996475875,14.6923122406006,0
0.894777536392212,0.407999992603436,0.894777536392212,1.077999942936,14.7756500244141,0
0.896444320678711,0.507000018842518,0.896444320678711,1.16099999286234,14.8589897155762,0
0.89811110496521,0.507000018842518,0.89811110496521,1.16099999286234,14.9423294067383,0
0.899777829647064,0.594999990426004,0.899777829647064,1.2540000025183,15.0256690979004,0
0.901444613933563,0.630999973509461,0.901444613933563,1.32499996107072,15.1090059280396,0
0.903111398220062,0.636000011581928,0.903111398220062,1.34499999694526,15.1923446655273,0
0.904778182506561,0.629000016488135,0.904778182506561,1.35000003501773,15.2756834030151,0
0.90644496679306,0.618999998550862,0.90644496679306,1.34800001978874,15.3590221405029,0
0.908111691474915,0.597000005654991,0.908111691474915,1.33799994364381,15.4423589706421,0
0.909778475761414,0.570999982301146,0.909778475761414,1.31800002418458,15.5256986618042,0
0.911445260047913,0.491000013425946,0.911445260047913,1.27500004600734,15.6090383529663,0
0.913112044334412,0.47699999413453,0.913112044334412,1.23900000471622,15.6923780441284,0
0.914778828620911,0.494999985676259,0.914778828620911,1.2300000526011,15.7757158279419,0
0.916445553302765,0.659000012092292,0.916445553302765,1.29299995023757,15.859055519104,0
0.918112337589264,0.896000012289733,0.918112337589264,1.48800003807992,15.9423952102661,0
0.919779121875763,1.13800005055964,0.919779121875763,1.70699995942414,16.0256500244141,0
0.921445906162262,1.13800005055964,0.921445906162262,1.70699995942414,16.1089859008789,0
0.923112690448761,1.3899999903515,0.923112690448761,1.95299996994436,16.1923236846924,0
0.924779415130615,1.68800004757941,0.924779415130615,2.18500010669231,16.2756614685059,0
0.926446199417114,2.14200001209974,0.926446199417114,2.5220001116395,16.3589992523193,0
0.928112983703613,2.70500010810792,0.928112983703613,2.99900001846254,16.4423370361328,0
0.929779767990112,3.19500011391938,0.929779767990112,3.51599999703467,16.5256729125977,0
0.931446552276611,3.57900001108646,0.931446552276611,3.93499992787838,16.6090106964111,0
0.933113276958466,3.86200007051229,0.933113276958466,4.25500003620982,16.6923446655273,0
0.934780061244965,4.06299997121096,0.934780061244965,4.47899987921119,16.7756805419922,0
0.936446845531464,4.17699990794063,0.936446845531464,4.62700007483363,16.859016418457,0
0.938113629817963,4.20799991115928,0.938113629817963,4.69100009649992,16.9423522949219,0
0.939780414104462,4.17400011792779,0.939780414104462,4.68500005081296,17.0256900787354,0
0.941447138786316,4.17400011792779,0.941447138786316,4.68500005081296,17.1090259552002,0
0.943113923072815,4.10800008103251,0.943113923072815,4.63100010529161,17.1923637390137,0
0.944780707359314,3.88299999758601,0.944780707359314,4.39900020137429,17.2756996154785,0
0.946447491645813,3.88299999758601,0.946447491645813,4.39900020137429,17.3590335845947,0
0.948114275932312,3.75399994663894,0.948114275932312,4.27799997851253,17.4422874450684,0
0.949781000614166,3.59999993816018,0.949781000614166,4.13599982857704,17.5256195068359,0
0.951447784900665,3.39900003746152,0.951447784900665,3.95799987018108,17.6089553833008,0
0.953114569187164,3.1920000910759,0.953114569187164,3.74799990095198,17.6922912597656,0
0.954781353473663,3.07799992151558,0.954781353473663,3.5349999088794,17.7756290435791,0
0.956448137760162,6.2440000474453,0.956448137760162,3.72699997387826,17.8589649200439,0
0.958114862442017,16.5270008146763,0.958114862442017,8.06799996644259,17.9423027038574,0
0.959781646728516,36.3520011305809,0.959781646728516,18.7539998441935,18.0256385803223,0
0.961448431015015,69.8160007596016,0.961448431015015,39.902999997139,18.1089763641357,0
0.963115215301514,69.8160007596016,0.963115215301514,39.902999997139,18.192310333252,0
0.964781999588013,115.795001387596,0.964781999588013,72.4299997091293,18.2756481170654,0
0.966448724269867,176.143005490303,0.966448724269867,117.174997925758,18.3589859008789,0
0.968115508556366,242.311999201775,0.968115508556366,173.942998051643,18.4423236846924,0
0.969782292842865,313.52499127388,0.969782292842865,234.318003058434,18.5256595611572,0
0.971449077129364,390.484005212784,0.971449077129364,302.316009998322,18.6089954376221,0
0.973115861415863,469.738006591797,0.973115861415863,375.741004943848,18.6923332214355,0
0.974782586097717,547.443985939026,0.974782586097717,449.974000453949,18.775671005249,0
0.976449370384216,622.049987316132,0.976449370384216,521.959006786346,18.8590049743652,0
0.978116154670715,692.866981029511,0.978116154670715,590.553998947144,18.9422607421875,0
0.979782938957214,759.056985378265,0.979782938957214,654.846012592316,19.0255947113037,0
0.981449723243713,820.650994777679,0.981449723243713,714.411020278931,19.1089305877686,0
0.983116447925568,877.421975135803,0.983116447925568,769.146025180817,19.192268371582,0
0.984783232212067,877.421975135803,0.984783232212067,769.146025180817,19.2756042480469,0
0.986450016498566,981.670022010803,0.986450016498566,867.043018341064,19.3589401245117,0
0.988116800785065,981.670022010803,0.988116800785065,867.043018341064,19.4422760009766,0
0.989783585071564,1031.36801719666,0.989783585071564,912.831008434296,19.5256118774414,0
0.991450309753418,1081.01105690002,0.991450309753418,957.30197429657,19.6089477539063,0
0.993117094039917,1131.30497932434,0.993117094039917,1002.36701965332,19.6922817230225,0
0.994783878326416,1183.18200111389,0.994783878326416,1048.42698574066,19.7756175994873,0
0.996450662612915,1235.46504974365,0.996450662612915,1095.2399969101,19.8589534759521,0
0.998117446899414,1288.8720035553,0.998117446899414,1142.03500747681,19.942289352417,0
0.999784171581268,1342.92304515839,0.999784171581268,1190.04797935486,20.0256252288818,0
1.00145089626312,1395.40100097656,1.00145089626312,1237.44797706604,20.1089611053467,0
1.00310933589935,1442.64304637909,1.00310933589935,1280.80296516418,20.1922969818115,0
1.00477612018585,1482.79201984406,1.00477612018585,1317.56603717804,20.275634765625,0
1.00644290447235,1482.79201984406,1.00644290447235,1317.56603717804,20.3588886260986,0
1.00810968875885,1517.32301712036,1.00810968875885,1348.79505634308,20.4422283172607,0
1.00977647304535,1547.5800037384,1.00977647304535,1376.03402137756,20.5255641937256,0
1.01144325733185,1574.60796833038,1.01144325733185,1400.1669883728,20.6089019775391,0
1.01311004161835,1598.91605377197,1.01311004161835,1421.72002792358,20.6922397613525,0
1.01477682590485,1621.07002735138,1.01477682590485,1441.19501113892,20.775577545166,0
1.01644361019135,1641.57497882843,1.01644361019135,1459.00595188141,20.8589134216309,0
1.01811039447784,1660.97497940063,1.01811039447784,1475.82399845123,20.9422512054443,0
1.01977717876434,1680.19902706146,1.01977717876434,1492.44403839111,21.0255889892578,0
1.02144396305084,1699.85997676849,1.02144396305084,1509.47403907776,21.1089267730713,0
1.02311074733734,1720.4430103302,1.02311074733734,1527.39799022675,21.224515914917,5
1.02477753162384,1741.66798591614,1.02477753162384,1545.83501815796,21.2756023406982,5
1.02644431591034,1763.50796222687,1.02644431591034,1564.84305858612,21.3589401245117,5
1.02811110019684,1785.69197654724,1.02811110019684,1584.07998085022,21.4422779083252,5
1.02977788448334,1785.69197654724,1.02977788448334,1584.07998085022,21.52561378479,5
1.03144466876984,1807.83200263977,1.03144466876984,1603.33800315857,21.6089515686035,5
1.03311145305634,1829.07605171204,1.03311145305634,1622.01297283173,21.692289352417,5
