10		10		10		10		10		10		10		10		10		10	
Emma K 15032024 SFPQ FL 2x 800 mL cultures 9 mL loop001:10_UV		Emma K 15032024 SFPQ FL 2x 800 mL cultures 9 mL loop001:10_Cond		Emma K 15032024 SFPQ FL 2x 800 mL cultures 9 mL loop001:10_Cond%		Emma K 15032024 SFPQ FL 2x 800 mL cultures 9 mL loop001:10_Conc		Emma K 15032024 SFPQ FL 2x 800 mL cultures 9 mL loop001:10_Pressure		Emma K 15032024 SFPQ FL 2x 800 mL cultures 9 mL loop001:10_Flow		Emma K 15032024 SFPQ FL 2x 800 mL cultures 9 mL loop001:10_Temp		Emma K 15032024 SFPQ FL 2x 800 mL cultures 9 mL loop001:10_Fractions		Emma K 15032024 SFPQ FL 2x 800 mL cultures 9 mL loop001:10_Inject		Emma K 15032024 SFPQ FL 2x 800 mL cultures 9 mL loop001:10_Logbook	
ml	 mAU	ml	 mS/cm	ml	 %	ml	 %B	ml	 MPa	ml	 ml/min	ml	 °C	ml	(Fractions)	ml	(Injections)	ml	(Set Marks)
  31.814	 2007.816000	  33.153	   54.931000	  33.153	   54.900000	  33.153	  100.000000	  33.153	    0.000000	  33.153	    1.000000	  33.149	   24.900000	         	            	         	            	         	            
  31.974	 2007.948000	  33.319	   54.914000	  33.319	   54.900000	  33.319	  100.000000	  33.319	    0.000000	  33.319	    1.000000	  33.316	   24.900000	         	            	         	            	         	            
  32.134	 2007.969000	  33.486	   54.899000	  33.486	   54.900000	  33.486	  100.000000	  33.486	    0.000000	  33.486	    1.000000	  33.482	   24.900000	         	            	         	            	         	            
  32.294	 2008.148000	  33.653	   54.882000	  33.653	   54.900000	  33.653	  100.000000	  33.653	    0.000000	  33.653	    1.000000	  33.649	   24.900000	         	            	         	            	         	            
  32.453	 2008.003000	  33.819	   54.874000	  33.819	   54.900000	  33.819	  100.000000	  33.819	    0.000000	  33.819	    1.000000	  33.816	   24.900000	         	            	         	            	         	            
  32.613	 2007.838000	  33.986	   54.877000	  33.986	   54.900000	  33.986	  100.000000	  33.986	    0.000000	  33.986	    1.000000	  33.982	   24.800000	         	            	         	            	         	            
  32.773	 2007.930000	  34.152	   54.881000	  34.152	   54.900000	  34.152	  100.000000	  34.152	    0.000000	  34.152	    1.000000	  34.149	   24.800000	         	            	         	            	         	            
  32.933	 2008.118000	  34.319	   54.887000	  34.319	   54.900000	  34.319	  100.000000	  34.319	    0.000000	  34.319	    1.000000	  34.315	   24.800000	         	            	         	            	         	            
  33.093	 2007.872000	  34.486	   54.889000	  34.486	   54.900000	  34.486	  100.000000	  34.486	    0.000000	  34.486	    1.000000	  34.482	   24.800000	         	            	         	            	         	            
  33.253	 2007.881000	  34.652	   54.884000	  34.652	   54.900000	  34.652	  100.000000	  34.652	    0.000000	  34.652	    1.000000	  34.648	   24.800000	         	            	         	            	         	            
  33.413	 2007.992000	  34.819	   54.907000	  34.819	   54.900000	  34.819	  100.000000	  34.819	    0.000000	  34.819	    1.000000	  34.815	   24.800000	         	            	         	            	         	            
  33.572	 2007.807000	  34.985	   54.921000	  34.985	   54.900000	  34.985	  100.000000	  34.985	    0.000000	  34.985	    1.000000	  34.982	   24.800000	         	            	         	            	         	            
  33.732	 2007.853000	  35.152	   54.907000	  35.152	   54.900000	  35.152	  100.000000	  35.152	    0.000000	  35.152	    1.000000	  35.148	   24.800000	         	            	         	            	         	            
  33.892	 2007.843000	  35.318	   54.880000	  35.318	   54.900000	  35.318	  100.000000	  35.318	    0.000000	  35.318	    1.000000	  35.315	   24.800000	         	            	         	            	         	            
  34.052	 2007.674000	  35.485	   54.898000	  35.485	   54.900000	  35.485	  100.000000	  35.485	    0.000000	  35.485	    1.000000	  35.481	   24.800000	         	            	         	            	         	            
  34.212	 2007.719000	  35.652	   54.920000	  35.652	   54.900000	  35.652	  100.000000	  35.652	    0.000000	  35.652	    1.000000	  35.648	   24.800000	         	            	         	            	         	            
  34.372	 2007.883000	  35.818	   54.896000	  35.818	   54.900000	  35.818	  100.000000	  35.818	    0.000000	  35.818	    1.000000	  35.815	   24.800000	         	            	         	            	         	            
  34.532	 2008.049000	  35.985	   54.918000	  35.985	   54.900000	  35.985	  100.000000	  35.985	    0.000000	  35.985	    1.000000	  35.981	   24.800000	         	            	         	            	         	            
  34.692	 2007.831000	  36.151	   54.931000	  36.151	   54.900000	  36.151	  100.000000	  36.151	    0.000000	  36.151	    1.000000	  36.148	   24.800000	         	            	         	            	         	            
  34.851	 2007.900000	  36.318	   54.942000	  36.318	   54.900000	  36.318	  100.000000	  36.318	    0.000000	  36.318	    1.000000	  36.314	   24.800000	         	            	         	            	         	            
  35.011	 2007.887000	  36.485	   54.935000	  36.485	   54.900000	  36.485	  100.000000	  36.485	    0.000000	  36.485	    1.000000	  36.481	   24.800000	         	            	         	            	         	            
  35.171	 2007.906000	  36.651	   54.930000	  36.651	   54.900000	  36.651	  100.000000	  36.651	    0.000000	  36.651	    1.000000	  36.647	   24.800000	         	            	         	            	         	            
  35.331	 2007.962000	  36.818	   54.903000	  36.818	   54.900000	  36.818	  100.000000	  36.818	    0.000000	  36.818	    1.000000	  36.814	   24.800000	         	            	         	            	         	            
  35.491	 2007.933000	  36.984	   54.902000	  36.984	   54.900000	  36.984	  100.000000	  36.984	    0.000000	  36.984	    1.000000	  36.981	   24.800000	         	            	         	            	         	            
  35.651	 2008.136000	  37.151	   54.909000	  37.151	   54.900000	  37.151	  100.000000	  37.151	    0.000000	  37.151	    1.000000	  37.147	   24.800000	         	            	         	            	         	            
  35.811	 2007.877000	  37.318	   54.906000	  37.318	   54.900000	  37.318	  100.000000	  37.318	    0.000000	  37.318	    1.000000	  37.314	   24.800000	         	            	         	            	         	            
  35.971	 2008.100000	  37.484	   54.901000	  37.484	   54.900000	  37.484	  100.000000	  37.484	    0.000000	  37.484	    1.000000	  37.480	   24.800000	         	            	         	            	         	            
  36.130	 2007.998000	  37.651	   54.912000	  37.651	   54.900000	  37.651	  100.000000	  37.651	    0.000000	  37.651	    1.000000	  37.647	   24.800000	         	            	         	            	         	            
  36.290	 2007.851000	  37.817	   54.910000	  37.817	   54.900000	  37.817	  100.000000	  37.817	    0.000000	  37.817	    1.000000	  37.813	   24.800000	         	            	         	            	         	            
  36.450	 2007.881000	  37.984	   54.908000	  37.984	   54.900000	  37.984	  100.000000	  37.984	    0.000000	  37.984	    1.000000	  37.980	   24.800000	         	            	         	            	         	            
  36.610	 2007.931000	  38.151	   54.925000	  38.151	   54.900000	  38.151	  100.000000	  38.151	    0.000000	  38.151	    1.000000	  38.147	   24.800000	         	            	         	            	         	            
  36.770	 2008.125000	  38.317	   54.916000	  38.317	   54.900000	  38.317	  100.000000	  38.317	    0.000000	  38.317	    1.000000	  38.313	   24.800000	         	            	         	            	         	            
  36.930	 2008.062000	  38.484	   54.907000	  38.484	   54.900000	  38.484	  100.000000	  38.484	    0.000000	  38.484	    1.000000	  38.480	   24.800000	         	            	         	            	         	            
  37.090	 2008.011000	  38.650	   54.913000	  38.650	   54.900000	  38.650	  100.000000	  38.650	    0.000000	  38.650	    1.000000	  38.646	   24.800000	         	            	         	            	         	            
  37.249	 2008.118000	  38.817	   54.920000	  38.817	   54.900000	  38.817	  100.000000	  38.817	    0.000000	  38.817	    1.000000	  38.813	   24.800000	         	            	         	            	         	            
  37.409	 2008.173000	  38.984	   54.919000	  38.984	   54.900000	  38.984	  100.000000	  38.984	    0.000000	  38.984	    1.000000	  38.980	   24.800000	         	            	         	            	         	            
  37.569	 2007.975000	  39.150	   54.903000	  39.150	   54.900000	  39.150	  100.000000	  39.150	    0.000000	  39.150	    1.000000	  39.146	   24.800000	         	            	         	            	         	            
  37.729	 2008.096000	  39.317	   54.898000	  39.317	   54.900000	  39.317	  100.000000	  39.317	    0.000000	  39.317	    1.000000	  39.313	   24.800000	         	            	         	            	         	            
  37.889	 2008.110000	  39.483	   54.905000	  39.483	   54.900000	  39.483	  100.000000	  39.483	    0.000000	  39.483	    1.000000	  39.479	   24.800000	         	            	         	            	         	            
  38.049	 2007.973000	  39.650	   54.895000	  39.650	   54.900000	  39.650	  100.000000	  39.650	    0.000000	  39.650	    1.000000	  39.646	   24.800000	         	            	         	            	         	            
  38.209	 2008.116000	  39.817	   54.892000	  39.817	   54.900000	  39.817	  100.000000	  39.817	    0.000000	  39.817	    1.000000	  39.812	   24.800000	         	            	         	            	         	            
  38.369	 2008.041000	  39.983	   54.911000	  39.983	   54.900000	  39.983	  100.000000	  39.983	    0.000000	  39.983	    1.000000	  39.979	   24.800000	         	            	         	            	         	            
  38.528	 2008.104000	  40.150	   54.913000	  40.150	   54.900000	  40.150	  100.000000	  40.150	    0.000000	  40.150	    1.000000	  40.146	   24.700000	         	            	         	            	         	            
  38.688	 2008.328000	  40.316	   54.913000	  40.316	   54.900000	  40.316	  100.000000	  40.316	    0.000000	  40.316	    1.000000	  40.312	   24.700000	         	            	         	            	         	            
  38.848	 2007.994000	  40.483	   54.922000	  40.483	   54.900000	  40.483	  100.000000	  40.483	    0.000000	  40.483	    1.000000	  40.479	   24.700000	         	            	         	            	         	            
  39.008	 2008.117000	  40.650	   54.924000	  40.650	   54.900000	  40.650	  100.000000	  40.650	    0.000000	  40.650	    1.000000	  40.645	   24.700000	         	            	         	            	         	            
  39.168	 2008.052000	  40.816	   54.910000	  40.816	   54.900000	  40.816	  100.000000	  40.816	    0.000000	  40.816	    1.000000	  40.812	   24.700000	         	            	         	            	         	            
  39.328	 2008.290000	  40.983	   54.885000	  40.983	   54.900000	  40.983	  100.000000	  40.983	    0.000000	  40.983	    1.000000	  40.978	   24.700000	         	            	         	            	         	            
  39.488	 2008.536000	  41.149	   54.859000	  41.149	   54.900000	  41.149	  100.000000	  41.149	    0.000000	  41.149	    1.000000	  41.145	   24.700000	         	            	         	            	         	            
  39.648	 2008.267000	  41.316	   54.860000	  41.316	   54.900000	  41.316	  100.000000	  41.316	    0.000000	  41.316	    1.000000	  41.312	   24.700000	         	            	         	            	         	            
  39.807	 2008.063000	  41.483	   54.891000	  41.483	   54.900000	  41.483	  100.000000	  41.483	    0.000000	  41.483	    1.000000	  41.478	   24.700000	         	            	         	            	         	            
  39.967	 2008.141000	  41.649	   54.932000	  41.649	   54.900000	  41.649	  100.000000	  41.649	    0.000000	  41.649	    1.000000	  41.645	   24.700000	         	            	         	            	         	            
  40.127	 2008.194000	  41.816	   54.919000	  41.816	   54.900000	  41.816	  100.000000	  41.816	    0.000000	  41.816	    1.000000	  41.811	   24.700000	         	            	         	            	         	            
  40.287	 2008.189000	  41.982	   54.918000	  41.982	   54.900000	  41.982	  100.000000	  41.982	    0.000000	  41.982	    1.000000	  41.978	   24.700000	         	            	         	            	         	            
  40.447	 2008.410000	  42.149	   54.921000	  42.149	   54.900000	  42.149	  100.000000	  42.149	    0.000000	  42.149	    1.000000	  42.145	   24.700000	         	            	         	            	         	            
  40.607	 2008.284000	  42.316	   54.936000	  42.316	   54.900000	  42.316	  100.000000	  42.316	    0.000000	  42.316	    1.000000	  42.311	   24.700000	         	            	         	            	         	            
  40.767	 2008.323000	  42.482	   54.928000	  42.482	   54.900000	  42.482	  100.000000	  42.482	    0.000000	  42.482	    1.000000	  42.478	   24.700000	         	            	         	            	         	            
  40.926	 2008.197000	  42.649	   54.916000	  42.649	   54.900000	  42.649	  100.000000	  42.649	    0.000000	  42.649	    1.000000	  42.644	   24.700000	         	            	         	            	         	            
  41.086	 2008.553000	  42.815	   54.912000	  42.815	   54.900000	  42.815	  100.000000	  42.815	    0.000000	  42.815	    1.000000	  42.811	   24.700000	         	            	         	            	         	            
  41.246	 2008.531000	  42.982	   54.909000	  42.982	   54.900000	  42.982	  100.000000	  42.982	    0.000000	  42.982	    1.000000	  42.977	   24.700000	         	            	         	            	         	            
  41.406	 2008.562000	  43.149	   54.905000	  43.149	   54.900000	  43.149	  100.000000	  43.149	    0.000000	  43.149	    1.000000	  43.144	   24.700000	         	            	         	            	         	            
  41.566	 2008.757000	  43.315	   54.925000	  43.315	   54.900000	  43.315	  100.000000	  43.315	    0.000000	  43.315	    1.000000	  43.311	   24.700000	         	            	         	            	         	            
  41.726	 2008.923000	  43.482	   54.960000	  43.482	   55.000000	  43.482	  100.000000	  43.482	    0.000000	  43.482	    1.000000	  43.477	   24.700000	         	            	         	            	         	            
  41.886	 2008.900000	  43.648	   54.975000	  43.648	   55.000000	  43.648	  100.000000	  43.648	    0.000000	  43.648	    1.000000	  43.644	   24.700000	         	            	         	            	         	            
  42.046	 2009.486000	  43.815	   54.975000	  43.815	   55.000000	  43.815	  100.000000	  43.815	    0.000000	  43.815	    1.000000	  43.810	   24.700000	         	            	         	            	         	            
  42.205	 2010.034000	  43.982	   54.986000	  43.982	   55.000000	  43.982	  100.000000	  43.982	    0.000000	  43.982	    1.000000	  43.977	   24.700000	         	            	         	            	         	            
  42.365	 2010.344000	  44.148	   54.944000	  44.148	   54.900000	  44.148	  100.000000	  44.148	    0.000000	  44.148	    1.000000	  44.143	   24.700000	         	            	         	            	         	            
  42.525	 2010.792000	  44.315	   54.939000	  44.315	   54.900000	  44.315	  100.000000	  44.315	    0.000000	  44.315	    1.000000	  44.310	   24.700000	         	            	         	            	         	            
  42.685	 2011.643000	  44.481	   54.944000	  44.481	   54.900000	  44.481	  100.000000	  44.481	    0.000000	  44.481	    1.000000	  44.477	   24.700000	         	            	         	            	         	            
  42.845	 2012.215000	  44.648	   54.915000	  44.648	   54.900000	  44.648	  100.000000	  44.648	    0.000000	  44.648	    1.000000	  44.643	   24.700000	         	            	         	            	         	            
  43.005	 2013.210000	  44.814	   54.913000	  44.814	   54.900000	  44.814	  100.000000	  44.814	    0.000000	  44.814	    1.000000	  44.810	   24.700000	         	            	         	            	         	            
  43.165	 2014.357000	  44.981	   54.921000	  44.981	   54.900000	  44.981	  100.000000	  44.981	    0.000000	  44.981	    1.000000	  44.976	   24.700000	         	            	         	            	         	            
  43.324	 2015.892000	  45.148	   54.928000	  45.148	   54.900000	  45.148	  100.000000	  45.148	    0.000000	  45.148	    1.000000	  45.143	   24.700000	         	            	         	            	         	            
  43.484	 2017.780000	  45.314	   54.900000	  45.314	   54.900000	  45.314	  100.000000	  45.314	    0.000000	  45.314	    1.000000	  45.310	   24.700000	         	            	         	            	         	            
  43.644	 2020.154000	  45.481	   54.905000	  45.481	   54.900000	  45.481	  100.000000	  45.481	    0.000000	  45.481	    1.000000	  45.476	   24.700000	         	            	         	            	         	            
  43.804	 2023.247000	  45.647	   54.890000	  45.647	   54.900000	  45.647	  100.000000	  45.647	    0.000000	  45.647	    1.000000	  45.643	   24.700000	         	            	         	            	         	            
  43.964	 2027.256000	  45.814	   54.882000	  45.814	   54.900000	  45.814	  100.000000	  45.814	    0.000000	  45.814	    1.000000	  45.809	   24.700000	         	            	         	            	         	            
  44.124	 2032.547000	  45.981	   54.899000	  45.981	   54.900000	  45.981	  100.000000	  45.981	    0.000000	  45.981	    1.000000	  45.976	   24.700000	         	            	         	            	         	            
  44.284	 2038.600000	  46.147	   54.880000	  46.147	   54.900000	  46.147	  100.000000	  46.147	    0.000000	  46.147	    1.000000	  46.142	   24.700000	         	            	         	            	         	            
  44.444	 2046.549000	  46.314	   54.876000	  46.314	   54.900000	  46.314	  100.000000	  46.314	    0.000000	  46.314	    1.000000	  46.309	   24.700000	         	            	         	            	         	            
  44.603	 2055.354000	  46.480	   54.889000	  46.480	   54.900000	  46.480	  100.000000	  46.480	    0.000000	  46.480	    1.000000	  46.476	   24.700000	         	            	         	            	         	            
  44.763	 2065.109000	  46.647	   54.886000	  46.647	   54.900000	  46.647	  100.000000	  46.647	    0.000000	  46.647	    1.000000	  46.642	   24.700000	         	            	         	            	         	            
  44.923	 2076.399000	  46.814	   54.872000	  46.814	   54.900000	  46.814	  100.000000	  46.814	    0.000000	  46.814	    1.000000	  46.809	   24.700000	         	            	         	            	         	            
  45.083	 2083.696000	  46.980	   54.852000	  46.980	   54.900000	  46.980	  100.000000	  46.980	    0.000000	  46.980	    1.000000	  46.975	   24.700000	         	            	         	            	         	            
  45.243	 2097.312000	  47.147	   54.845000	  47.147	   54.800000	  47.147	  100.000000	  47.147	    0.000000	  47.147	    1.000000	  47.142	   24.700000	         	            	         	            	         	            
  45.403	 2108.130000	  47.313	   54.842000	  47.313	   54.800000	  47.313	  100.000000	  47.313	    0.000000	  47.313	    1.000000	  47.308	   24.700000	         	            	         	            	         	            
  45.563	 2120.076000	  47.480	   54.844000	  47.480	   54.800000	  47.480	  100.000000	  47.480	    0.000000	  47.480	    1.000000	  47.475	   24.700000	         	            	         	            	         	            
  45.723	 2131.651000	  47.647	   54.837000	  47.647	   54.800000	  47.647	  100.000000	  47.647	    0.000000	  47.647	    1.000000	  47.642	   24.700000	         	            	         	            	         	            
  45.882	 2142.378000	  47.813	   54.835000	  47.813	   54.800000	  47.813	  100.000000	  47.813	    0.000000	  47.813	    1.000000	  47.808	   24.700000	         	            	         	            	         	            
  46.042	 2151.598000	  47.980	   54.829000	  47.980	   54.800000	  47.980	  100.000000	  47.980	    0.000000	  47.980	    1.000000	  47.975	   24.700000	         	            	         	            	         	            
  46.202	 2160.032000	  48.146	   54.831000	  48.146	   54.800000	  48.146	  100.000000	  48.146	    0.000000	  48.146	    1.000000	  48.141	   24.700000	         	            	         	            	         	            
  46.362	 2167.159000	  48.313	   54.833000	  48.313	   54.800000	  48.313	  100.000000	  48.313	    0.000000	  48.313	    1.000000	  48.308	   24.700000	         	            	         	            	         	            
  46.522	 2173.175000	  48.480	   54.782000	  48.480	   54.800000	  48.480	  100.000000	  48.480	    0.000000	  48.480	    1.000000	  48.475	   24.700000	         	            	         	            	         	            
  46.682	 2178.591000	  48.646	   54.785000	  48.646	   54.800000	  48.646	  100.000000	  48.646	    0.000000	  48.646	    1.000000	  48.641	   24.700000	         	            	         	            	         	            
  46.842	 2182.860000	  48.813	   54.800000	  48.813	   54.800000	  48.813	  100.000000	  48.813	    0.000000	  48.813	    1.000000	  48.808	   24.700000	         	            	         	            	         	            
  47.001	 2185.896000	  48.979	   54.819000	  48.979	   54.800000	  48.979	  100.000000	  48.979	    0.000000	  48.979	    1.000000	  48.974	   24.700000	         	            	         	            	         	            
  47.161	 2188.011000	  49.146	   54.790000	  49.146	   54.800000	  49.146	  100.000000	  49.146	    0.000000	  49.146	    1.000000	  49.141	   24.700000	         	            	         	            	         	            
  47.321	 2189.275000	  49.313	   54.787000	  49.313	   54.800000	  49.313	  100.000000	  49.313	    0.000000	  49.313	    1.000000	  49.307	   24.700000	         	            	         	            	         	            
  47.481	 2189.894000	  49.479	   54.746000	  49.479	   54.800000	  49.479	  100.000000	  49.479	    0.000000	  49.479	    1.000000	  49.474	   24.700000	         	            	         	            	         	            
  47.641	 2189.286000	  49.646	   54.668000	  49.646	   54.700000	  49.646	  100.000000	  49.646	    0.000000	  49.646	    1.000000	  49.641	   24.700000	         	            	         	            	         	            
  47.801	 2187.853000	  49.812	   54.618000	  49.812	   54.600000	  49.812	  100.000000	  49.812	    0.000000	  49.812	    1.000000	  49.807	   24.700000	         	            	         	            	         	            
  47.961	 2185.467000	  49.979	   54.561000	  49.979	   54.600000	  49.979	  100.000000	  49.979	    0.000000	  49.979	    1.000000	  49.974	   24.700000	         	            	         	            	         	            
  48.121	 2182.735000	  50.146	   54.536000	  50.146	   54.500000	  50.146	  100.000000	  50.146	    0.000000	  50.146	    1.000000	  50.140	   24.700000	         	            	         	            	         	            
  48.280	 2180.332000	  50.312	   54.569000	  50.312	   54.600000	  50.312	  100.000000	  50.312	    0.000000	  50.312	    1.000000	  50.307	   24.700000	         	            	         	            	         	            
  48.440	 2178.167000	  50.479	   54.562000	  50.479	   54.600000	  50.479	  100.000000	  50.479	    0.000000	  50.479	    1.000000	  50.473	   24.700000	         	            	         	            	         	            
  48.600	 2178.264000	  50.645	   54.536000	  50.645	   54.500000	  50.645	  100.000000	  50.645	    0.000000	  50.645	    1.000000	  50.640	   24.700000	         	            	         	            	         	            
  48.760	 2183.293000	  50.812	   54.553000	  50.812	   54.600000	  50.812	  100.000000	  50.812	    0.000000	  50.812	    1.000000	  50.807	   24.700000	         	            	         	            	         	            
  48.920	 2197.781000	  50.979	   54.555000	  50.979	   54.600000	  50.979	  100.000000	  50.979	    0.000000	  50.979	    1.000000	  50.973	   24.700000	         	            	         	            	         	            
  49.080	 2229.751000	  51.145	   54.548000	  51.145	   54.500000	  51.145	  100.000000	  51.145	    0.000000	  51.145	    1.000000	  51.140	   24.700000	         	            	         	            	         	            
  49.240	 2281.087000	  51.312	   54.556000	  51.312	   54.600000	  51.312	  100.000000	  51.312	    0.000000	  51.312	    1.000000	  51.306	   24.700000	         	            	         	            	         	            
  49.400	 2343.792000	  51.478	   54.552000	  51.478	   54.600000	  51.478	  100.000000	  51.478	    0.000000	  51.478	    1.000000	  51.473	   24.700000	         	            	         	            	         	            
  49.559	 2407.251000	  51.645	   54.578000	  51.645	   54.600000	  51.645	  100.000000	  51.645	    0.000000	  51.645	    1.000000	  51.640	   24.700000	         	            	         	            	         	            
  49.719	 2460.268000	  51.812	   54.600000	  51.812	   54.600000	  51.812	  100.000000	  51.812	    0.000000	  51.812	    1.000000	  51.806	   24.700000	         	            	         	            	         	            
  49.879	 2502.207000	  51.978	   54.596000	  51.978	   54.600000	  51.978	  100.000000	  51.978	    0.000000	  51.978	    1.000000	  51.973	   24.700000	         	            	         	            	         	            
  50.039	 2532.828000	  52.145	   54.584000	  52.145	   54.600000	  52.145	  100.000000	  52.145	    0.000000	  52.145	    1.000000	  52.139	   24.700000	         	            	         	            	         	            
  50.199	 2553.468000	  52.311	   54.559000	  52.311	   54.600000	  52.311	  100.000000	  52.311	    0.000000	  52.311	    1.000000	  52.306	   24.700000	         	            	         	            	         	            
  50.359	 2568.628000	  52.478	   54.551000	  52.478	   54.600000	  52.478	  100.000000	  52.478	    0.000000	  52.478	    1.000000	  52.472	   24.700000	         	            	         	            	         	            
  50.519	 2576.403000	  52.645	   54.544000	  52.645	   54.500000	  52.645	  100.000000	  52.645	    0.000000	  52.645	    1.000000	  52.639	   24.600000	         	            	         	            	         	            
  50.678	 2580.408000	  52.811	   54.547000	  52.811	   54.500000	  52.811	  100.000000	  52.811	    0.000000	  52.811	    1.000000	  52.806	   24.600000	         	            	         	            	         	            
  50.838	 2580.626000	  52.978	   54.561000	  52.978	   54.600000	  52.978	  100.000000	  52.978	    0.000000	  52.978	    1.000000	  52.972	   24.600000	         	            	         	            	         	            
  50.998	 2579.292000	  53.144	   54.554000	  53.144	   54.600000	  53.144	  100.000000	  53.144	    0.000000	  53.144	    1.000000	  53.139	   24.600000	         	            	         	            	         	            
  51.158	 2574.377000	  53.311	   54.576000	  53.311	   54.600000	  53.311	  100.000000	  53.311	    0.000000	  53.311	    1.000000	  53.305	   24.600000	         	            	         	            	         	            
  51.318	 2568.806000	  53.478	   54.601000	  53.478	   54.600000	  53.478	  100.000000	  53.478	    0.000000	  53.478	    1.000000	  53.472	   24.600000	         	            	         	            	         	            
  51.478	 2561.849000	  53.644	   54.612000	  53.644	   54.600000	  53.644	  100.000000	  53.644	    0.000000	  53.644	    1.000000	  53.638	   24.600000	         	            	         	            	         	            
  51.638	 2552.718000	  53.811	   54.599000	  53.811	   54.600000	  53.811	  100.000000	  53.811	    0.000000	  53.811	    1.000000	  53.805	   24.600000	         	            	         	            	         	            
  51.798	 2544.324000	  53.977	   54.627000	  53.977	   54.600000	  53.977	  100.000000	  53.977	    0.000000	  53.977	    1.000000	  53.972	   24.600000	         	            	         	            	         	            
  51.957	 2534.634000	  54.144	   54.603000	  54.144	   54.600000	  54.144	  100.000000	  54.144	    0.000000	  54.144	    1.000000	  54.138	   24.600000	         	            	         	            	         	            
  52.117	 2523.853000	  54.311	   54.593000	  54.311	   54.600000	  54.311	  100.000000	  54.311	    0.000000	  54.311	    1.000000	  54.305	   24.600000	         	            	         	            	         	            
  52.277	 2513.539000	  54.477	   54.632000	  54.477	   54.600000	  54.477	  100.000000	  54.477	    0.000000	  54.477	    1.000000	  54.471	   24.600000	         	            	         	            	         	            
  52.437	 2501.848000	  54.644	   54.572000	  54.644	   54.600000	  54.644	  100.000000	  54.644	    0.000000	  54.644	    1.000000	  54.638	   24.600000	         	            	         	            	         	            
  52.597	 2491.346000	  54.810	   54.623000	  54.810	   54.600000	  54.810	  100.000000	  54.810	    0.000000	  54.810	    1.000000	  54.805	   24.600000	         	            	         	            	         	            
  52.757	 2479.138000	  54.977	   54.657000	  54.977	   54.700000	  54.977	  100.000000	  54.977	    0.000000	  54.977	    1.000000	  54.971	   24.600000	         	            	         	            	         	            
  52.917	 2467.572000	  55.143	   54.642000	  55.143	   54.600000	  55.143	  100.000000	  55.143	    0.000000	  55.143	    1.000000	  55.138	   24.600000	         	            	         	            	         	            
  53.077	 2456.408000	  55.310	   54.649000	  55.310	   54.600000	  55.310	  100.000000	  55.310	    0.000000	  55.310	    1.000000	  55.304	   24.600000	         	            	         	            	         	            
  53.236	 2444.377000	  55.477	   54.669000	  55.477	   54.700000	  55.477	  100.000000	  55.477	    0.000000	  55.477	    1.000000	  55.471	   24.600000	         	            	         	            	         	            
  53.396	 2433.124000	  55.643	   54.666000	  55.643	   54.700000	  55.643	  100.000000	  55.643	    0.000000	  55.643	    1.000000	  55.637	   24.600000	         	            	         	            	         	            
  53.556	 2420.035000	  55.810	   54.691000	  55.810	   54.700000	  55.810	  100.000000	  55.810	    0.000000	  55.810	    1.000000	  55.804	   24.600000	         	            	         	            	         	            
  53.716	 2409.035000	  55.976	   54.689000	  55.976	   54.700000	  55.976	  100.000000	  55.976	    0.000000	  55.976	    1.000000	  55.971	   24.600000	         	            	         	            	         	            
  53.876	 2397.213000	  56.143	   54.690000	  56.143	   54.700000	  56.143	  100.000000	  56.143	    0.000000	  56.143	    1.000000	  56.137	   24.600000	         	            	         	            	         	            
  54.036	 2385.447000	  56.310	   54.676000	  56.310	   54.700000	  56.310	  100.000000	  56.310	    0.000000	  56.310	    1.000000	  56.304	   24.500000	         	            	         	            	         	            
  54.196	 2375.025000	  56.476	   54.692000	  56.476	   54.700000	  56.476	  100.000000	  56.476	    0.000000	  56.476	    1.000000	  56.470	   24.500000	         	            	         	            	         	            
  54.355	 2362.904000	  56.643	   54.665000	  56.643	   54.700000	  56.643	  100.000000	  56.643	    0.000000	  56.643	    1.000000	  56.637	   24.500000	         	            	         	            	         	            
  54.515	 2356.625000	  56.809	   54.716000	  56.809	   54.700000	  56.809	  100.000000	  56.809	    0.000000	  56.809	    1.000000	  56.803	   24.500000	         	            	         	            	         	            
  54.675	 2341.632000	  56.976	   54.752000	  56.976	   54.800000	  56.976	  100.000000	  56.976	    0.000000	  56.976	    1.000000	  56.970	   24.500000	         	            	         	            	         	            
  54.835	 2336.362000	  57.143	   54.742000	  57.143	   54.700000	  57.143	  100.000000	  57.143	    0.000000	  57.143	    1.000000	  57.137	   24.500000	         	            	         	            	         	            
  54.995	 2322.847000	  57.309	   54.745000	  57.309	   54.700000	  57.309	  100.000000	  57.309	    0.000000	  57.309	    1.000000	  57.303	   24.500000	         	            	         	            	         	            
  55.155	 2311.291000	  57.476	   54.732000	  57.476	   54.700000	  57.476	  100.000000	  57.476	    0.000000	  57.476	    1.000000	  57.470	   24.500000	         	            	         	            	         	            
  55.315	 2301.713000	  57.642	   54.735000	  57.642	   54.700000	  57.642	  100.000000	  57.642	    0.000000	  57.642	    1.000000	  57.636	   24.500000	         	            	         	            	         	            
  55.475	 2291.664000	  57.809	   54.759000	  57.809	   54.800000	  57.809	  100.000000	  57.809	    0.000000	  57.809	    1.000000	  57.803	   24.500000	         	            	         	            	         	            
