Run Name,20220809_S200_16600_sfpqTEVdig
Run Date,04:43:33 PM   08-09-22
Method Name,S200_16/600_overnight_pumpA
Export Format Version, 1.00
Method ID,  859
Points/Second, 0.25
Number of Records,  15160
Offset from Run Start Time,00:00:00
Run End Time,16:48:35
Time,Second
QuadTec 1, (280.0 nm), AU
QuadTec 2, (260.0 nm), AU
Gradient Pump,%B
QuadTec 3, (205.0 nm), AU
QuadTec 4, (488.0 nm), AU
Trace 5,<Not Selected>
Conductivity,mS/cm
GP Pressure,PSI
Volume,ml
Fraction,Tube Number
Time,QuadTec 1,QuadTec 2,Gradient Pump,QuadTec 3,QuadTec 4,Conductivity,GP Pressure,Volume,Fraction
     0.0,0.000195,0.000138,  0,-0.014195,0.000955,  42.335,    5,     0.0,0
     4.0,-0.004831,-0.005783,  0,-0.026302,-0.003507,  42.096,   18,     0.1,0
     8.0,-0.003863,-0.004788,  0,-0.026282,-0.002240,  42.020,   18,     0.1,0
    12.0,-0.003351,-0.004301,  0,-0.029969,-0.001607,  41.947,   19,     0.2,0
    16.0,-0.003080,-0.004016,  0,-0.030071,-0.001502,  41.857,   20,     0.3,0
    20.0,-0.002288,-0.003482,  0,-0.030051,-0.001235,  41.749,   20,     0.3,0
    24.0,-0.001858,-0.002678,  0,-0.030152,-0.000930,  41.648,   20,     0.4,0
    28.0,-0.002035,-0.002779,  0,-0.033726,-0.000881,  41.575,   20,     0.5,0
    32.0,-0.002288,-0.003050,  0,-0.033706,-0.001203,  41.521,   20,     0.5,0
    36.0,-0.002468,-0.003271,  0,-0.033807,-0.001140,  41.446,   20,     0.6,0
    40.0,-0.002600,-0.003433,  0,-0.033828,-0.001327,  41.386,   20,     0.7,0
    44.0,-0.002692,-0.003583,  0,-0.030071,-0.001365,  41.322,   20,     0.7,0
    48.0,-0.002766,-0.003687,  0,-0.033686,-0.001183,  41.245,   20,     0.8,0
    52.0,-0.002853,-0.003778,  0,-0.033767,-0.001164,  41.144,   20,     0.9,0
    56.0,-0.002911,-0.003863,  0,-0.037371,-0.001168,  41.051,   20,     0.9,0
    60.0,0.000000,-0.003932,  0,-0.037290,-0.001183,  40.948,   19,     1.0,0
    64.0,-0.000069,-0.000057,  0,0.003000,0.000376,  40.846,   19,     1.1,0
    68.0,-0.000118,-0.000133,  0,0.003101,0.000260,  40.721,   20,     1.1,0
    72.0,-0.000208,-0.000198,  0,-0.000505,0.000193,  40.587,   20,     1.2,0
    76.0,-0.000247,-0.000261,  0,-0.003961,0.000165,  40.447,   20,     1.3,0
    80.0,-0.000277,-0.000299,  0,-0.007450,0.000236,  40.303,   20,     1.3,0
    84.0,-0.000342,-0.000346,  0,-0.007369,0.000207,  40.196,   21,     1.4,0
    88.0,-0.000405,-0.000434,  0,-0.003880,0.000093,  40.092,   21,     1.5,0
    92.0,-0.000452,-0.000496,  0,-0.007429,0.000231,  40.001,   20,     1.5,0
    96.0,-0.000495,-0.000550,  0,-0.007490,0.000173,  39.924,   20,     1.6,0
   100.0,-0.000602,-0.000627,  0,-0.004002,0.000212,  39.844,   20,     1.7,0
   104.0,-0.000679,-0.000681,  0,-0.007470,0.000231,  39.758,   21,     1.7,0
   108.0,-0.000707,-0.000742,  0,-0.007612,0.000227,  39.673,   20,     1.8,0
   112.0,-0.000786,-0.000805,  0,-0.014343,0.000183,  39.548,   21,     1.9,0
   116.0,-0.000842,-0.000876,  0,-0.007409,0.000111,  39.432,   21,     1.9,0
   120.0,-0.000862,-0.000923,  0,-0.010910,0.000184,  39.320,   21,     2.0,0
   124.0,-0.000914,-0.000918,  0,-0.010951,0.000178,  39.240,   20,     2.1,0
   128.0,-0.000988,-0.000989,  0,-0.010910,0.000227,  39.150,   20,     2.1,0
   132.0,-0.001059,-0.001079,  0,-0.007288,0.000159,  39.042,   20,     2.2,0
   136.0,-0.001128,-0.001132,  0,-0.010971,0.000155,  38.964,   21,     2.3,0
   140.0,-0.001211,-0.001213,  0,-0.010930,0.000111,  38.879,   20,     2.3,0
   144.0,-0.001264,-0.001265,  0,-0.007510,0.000154,  38.792,   20,     2.4,0
   148.0,-0.001326,-0.001320,  0,-0.007490,0.000063,  38.699,   21,     2.5,0
   152.0,-0.001367,-0.001365,  0,-0.010971,0.000068,  38.618,   21,     2.5,0
   156.0,-0.001420,-0.001403,  0,-0.011031,0.000077,  38.548,   21,     2.6,0
   160.0,-0.001486,-0.001439,  0,-0.011011,0.000154,  38.469,   20,     2.7,0
   164.0,-0.001538,-0.001515,  0,-0.007429,0.000144,  38.390,   21,     2.7,0
   168.0,-0.001565,-0.001550,  0,-0.007530,0.000111,  38.308,   21,     2.8,0
   172.0,-0.001631,-0.001571,  0,-0.007551,0.000086,  38.207,   21,     2.9,0
   176.0,-0.001689,-0.001631,  0,-0.007530,0.000086,  38.116,   20,     2.9,0
   180.0,-0.001719,-0.001676,  0,-0.007470,0.000115,  38.031,   21,     3.0,0
   184.0,-0.001797,-0.001700,  0,-0.007409,0.000283,  37.937,   20,     3.1,0
   188.0,-0.001849,-0.001727,  0,-0.007389,0.000191,  37.871,   20,     3.1,0
   192.0,-0.001926,-0.001771,  0,-0.007470,0.000192,  37.780,   21,     3.2,0
   196.0,-0.001975,-0.001838,  0,-0.004042,0.000096,  37.710,   20,     3.3,0
   200.0,-0.002049,-0.001867,  0,-0.000505,0.000154,  37.648,   21,     3.3,0
   204.0,-0.002113,-0.001884,  0,-0.000485,0.000196,  37.567,   21,     3.4,0
   208.0,-0.002132,-0.001936,  0,-0.003921,0.000355,  37.480,   21,     3.5,0
   212.0,-0.002188,-0.001961,  0,-0.003739,0.000253,  37.405,   21,     3.5,0
   216.0,-0.002299,-0.002015,  0,-0.000404,0.000239,  37.318,   21,     3.6,0
   220.0,-0.002361,-0.002084,  0,-0.000404,0.000306,  37.248,   20,     3.7,0
   224.0,-0.002435,-0.002129,  0,-0.000364,0.000269,  37.201,   20,     3.7,0
   228.0,-0.002525,-0.002198,  0,-0.003840,0.000206,  37.168,   21,     3.8,0
   232.0,-0.002615,-0.002265,  0,-0.000424,0.000236,  37.149,   21,     3.9,0
   236.0,-0.002707,-0.002329,  0,-0.000323,0.000250,  37.097,   20,     3.9,0
   240.0,-0.002803,-0.002401,  0,-0.000445,0.000245,  37.057,   20,     4.0,0
   244.0,-0.002913,-0.002463,  0,-0.000424,0.000206,  37.006,   21,     4.1,0
   248.0,-0.002993,-0.002550,  0,0.003101,0.000120,  36.951,   21,     4.1,0
   252.0,-0.003083,-0.002602,  0,0.003141,0.000010,  36.901,   20,     4.2,0
   256.0,-0.003159,-0.002663,  0,-0.000323,0.000105,  36.841,   20,     4.3,0
   260.0,-0.003255,-0.002695,  0,0.003181,-0.000037,  36.751,   21,     4.3,0
   264.0,-0.003339,-0.002792,  0,0.006736,0.000139,  36.677,   21,     4.4,0
   268.0,-0.003409,-0.002829,  0,0.006716,-0.000010,  36.582,   21,     4.5,0
   272.0,-0.003500,-0.002893,  0,0.010360,0.000086,  36.506,   20,     4.5,0
   276.0,-0.003611,-0.002943,  0,0.003263,0.000068,  36.418,   20,     4.6,0
   280.0,-0.003679,-0.002999,  0,0.010401,0.000034,  36.369,   21,     4.7,0
   284.0,-0.003786,-0.003079,  0,0.010582,-0.000052,  36.324,   20,     4.7,0
   288.0,-0.003877,-0.003127,  0,0.006776,0.000020,  36.270,   21,     4.8,0
   292.0,-0.003964,-0.003202,  0,0.006796,-0.000051,  36.221,   21,     4.9,0
   296.0,-0.004068,-0.003262,  0,0.006817,0.000011,  36.184,   21,     4.9,0
   300.0,-0.004166,-0.003320,  0,0.006736,0.000006,  36.157,   21,     5.0,0
   304.0,-0.004257,-0.003386,  0,0.010481,0.000116,  36.121,   20,     5.1,0
   308.0,-0.004354,-0.003418,  0,0.010380,-0.000062,  36.076,   20,     5.1,0
   312.0,-0.004449,-0.003493,  0,0.013994,-0.000023,  36.027,   20,     5.2,0
   316.0,-0.004553,-0.003538,  0,0.013974,0.000025,  35.971,   20,     5.3,0
   320.0,-0.004665,-0.003602,  0,0.010299,0.000050,  35.932,   20,     5.3,0
   324.0,-0.004764,-0.003672,  0,0.010481,0.000039,  35.904,   20,     5.4,0
   328.0,-0.004864,-0.003737,  0,0.010441,-0.000032,  35.858,   20,     5.5,0
   332.0,-0.004973,-0.003794,  0,0.014055,-0.000051,  35.830,   20,     5.5,0
   336.0,-0.005068,-0.003868,  0,0.010401,-0.000056,  35.803,   21,     5.6,0
   340.0,-0.005177,-0.003936,  0,0.010441,0.000011,  35.781,   21,     5.7,0
   344.0,-0.005289,-0.004011,  0,0.010481,-0.000014,  35.761,   21,     5.7,0
   348.0,-0.005386,-0.004071,  0,0.010360,-0.000023,  35.737,   21,     5.8,0
   352.0,-0.005496,-0.004135,  0,0.010380,-0.000128,  35.718,   21,     5.9,0
   356.0,-0.005606,-0.004203,  0,0.014055,-0.000085,  35.712,   21,     5.9,0
   360.0,-0.005722,-0.004255,  0,0.014075,-0.000128,  35.702,   21,     6.0,0
   364.0,-0.005830,-0.004339,  0,0.014176,-0.000214,  35.688,   20,     6.1,0
   368.0,-0.005947,-0.004393,  0,0.013994,-0.000104,  35.689,   20,     6.1,0
   372.0,-0.006039,-0.004484,  0,0.014096,-0.000013,  35.696,   21,     6.2,0
   376.0,-0.006155,-0.004529,  0,0.014035,-0.000253,  35.706,   20,     6.3,0
   380.0,-0.006288,-0.004606,  0,0.021436,-0.000176,  35.697,   20,     6.3,0
   384.0,-0.006417,-0.004671,  0,0.021497,-0.000195,  35.710,   20,     6.4,0
   388.0,-0.006492,-0.004755,  0,0.017720,-0.000200,  35.728,   20,     6.5,0
   392.0,-0.006604,-0.004816,  0,0.014096,-0.000300,  35.740,   21,     6.5,0
   396.0,-0.006717,-0.004877,  0,0.017781,-0.000295,  35.758,   20,     6.6,0
   400.0,-0.006816,-0.004941,  0,0.013994,-0.000281,  35.777,   21,     6.7,0
   404.0,-0.006923,-0.005005,  0,0.017659,-0.000152,  35.792,   21,     6.7,0
   408.0,-0.007023,-0.005046,  0,0.017761,-0.000272,  35.825,   21,     6.8,0
   412.0,-0.007130,-0.005126,  0,0.017700,-0.000262,  35.848,   21,     6.9,0
   416.0,-0.007251,-0.005181,  0,0.017659,-0.000343,  35.882,   20,     6.9,0
   420.0,-0.007363,-0.005258,  0,0.017679,-0.000320,  35.916,   21,     7.0,0
   424.0,-0.007466,-0.005325,  0,0.014116,-0.000367,  35.965,   20,     7.1,0
   428.0,-0.007556,-0.005363,  0,0.017720,-0.000348,  36.030,   21,     7.1,0
   432.0,-0.007672,-0.005427,  0,0.017841,-0.000310,  36.090,   21,     7.2,0
   436.0,-0.007780,-0.005479,  0,0.017720,-0.000400,  36.155,   20,     7.3,0
   440.0,-0.007890,-0.005567,  0,0.017761,-0.000348,  36.229,   21,     7.3,0
   444.0,-0.007973,-0.005618,  0,0.021517,-0.000391,  36.286,   20,     7.4,0
   448.0,-0.008089,-0.005682,  0,0.021497,-0.000453,  36.362,   21,     7.5,0
   452.0,-0.008193,-0.005746,  0,0.025245,-0.000362,  36.431,   20,     7.5,0
   456.0,-0.008300,-0.005813,  0,0.017801,-0.000362,  36.507,   21,     7.6,0
   460.0,-0.008394,-0.005871,  0,0.025184,-0.000386,  36.584,   20,     7.7,0
   464.0,-0.008500,-0.005908,  0,0.021679,-0.000400,  36.666,   20,     7.7,0
   468.0,-0.008612,-0.005989,  0,0.021538,-0.000339,  36.768,   21,     7.8,0
   472.0,-0.008711,-0.006062,  0,0.025205,-0.000415,  36.849,   20,     7.9,0
   476.0,-0.008818,-0.006107,  0,0.017720,-0.000433,  36.960,   20,     7.9,0
   480.0,-0.008908,-0.006180,  0,0.021497,-0.000423,  37.055,   21,     8.0,0
   484.0,-0.008982,-0.006231,  0,0.021477,-0.000539,  37.173,   21,     8.1,0
   488.0,-0.009022,-0.006251,  0,0.021497,-0.000410,  37.290,   21,     8.1,0
   492.0,-0.009136,-0.006277,  0,0.021497,-0.000458,  37.411,   21,     8.2,0
   496.0,-0.009230,-0.006321,  0,0.017882,-0.000400,  37.522,   20,     8.3,0
   500.0,-0.009342,-0.006402,  0,0.017801,-0.000582,  37.651,   21,     8.3,0
   504.0,-0.009448,-0.006480,  0,0.017781,-0.000548,  37.769,   21,     8.4,0
   508.0,-0.009559,-0.006534,  0,0.021659,-0.000534,  37.886,   20,     8.5,0
   512.0,-0.009617,-0.006581,  0,0.021517,-0.000558,  38.017,   20,     8.5,0
   516.0,-0.009710,-0.006633,  0,0.025265,-0.000653,  38.147,   21,     8.6,0
   520.0,-0.009796,-0.006675,  0,0.025184,-0.000553,  38.294,   20,     8.7,0
   524.0,-0.009894,-0.006742,  0,0.025306,-0.000601,  38.417,   21,     8.7,0
   528.0,-0.009963,-0.006770,  0,0.029046,-0.000596,  38.533,   21,     8.8,0
   532.0,-0.010073,-0.006843,  0,0.021517,-0.000558,  38.660,   20,     8.9,0
   536.0,-0.010142,-0.006900,  0,0.025326,-0.000663,  38.797,   20,     8.9,0
   540.0,-0.010190,-0.006915,  0,0.025306,-0.000620,  38.938,   21,     9.0,0
   544.0,-0.010262,-0.006948,  0,0.021497,-0.000672,  39.090,   21,     9.1,0
   548.0,-0.010344,-0.006991,  0,0.021578,-0.000691,  39.246,   21,     9.1,0
   552.0,-0.010444,-0.007034,  0,0.021578,-0.000648,  39.382,   21,     9.2,0
   556.0,-0.010509,-0.007081,  0,0.021538,-0.000705,  39.524,   21,     9.3,0
   560.0,-0.010594,-0.007125,  0,0.025306,-0.000748,  39.681,   21,     9.3,0
   564.0,0.000000,-0.007172,  0,0.025326,-0.000748,  39.834,   20,     9.4,0
   568.0,-0.000051,-0.000015,  0,-0.000445,0.000168,  39.986,   20,     9.5,0
   572.0,-0.000111,-0.000023,  0,-0.000384,0.000092,  40.150,   21,     9.5,0
   576.0,-0.000195,-0.000040,  0,0.003336,0.000206,  40.307,   20,     9.6,0
   580.0,-0.000238,-0.000080,  0,0.003336,0.000144,  40.465,   20,     9.7,0
   584.0,-0.000302,-0.000107,  0,0.003315,0.000397,  40.615,   21,     9.7,0
   588.0,-0.000370,-0.000131,  0,-0.000384,0.000637,  40.786,   21,     9.8,0
   592.0,-0.000413,-0.000177,  0,-0.000485,0.000834,  40.930,   20,     9.9,0
   596.0,-0.000482,-0.000203,  0,0.007230,0.000701,  41.083,   20,     9.9,0
   600.0,-0.000507,-0.000227,  0,0.007169,0.000618,  41.218,   20,    10.0,0
   600.0,-0.000507,-0.000228,  0,0.007076,0.000618,  41.218,   20,    10.0,  2
   604.0,-0.000554,-0.000228,  0,0.007210,0.000517,  41.358,   21,    10.1,  2
   608.0,-0.000597,-0.000240,  0,0.003336,0.000446,  41.518,   22,    10.1,  2
   612.0,-0.000653,-0.000267,  0,0.003497,0.000292,  41.700,   21,    10.2,  2
   616.0,-0.000754,-0.000305,  0,0.003397,0.000211,  41.859,   22,    10.3,  2
   620.0,-0.000819,-0.000371,  0,0.003376,0.000183,  42.028,   22,    10.3,  2
   624.0,-0.000907,-0.000408,  0,-0.000283,0.000078,  42.186,   22,    10.4,  2
   628.0,-0.000937,-0.000452,  0,-0.000242,0.000116,  42.359,   21,    10.5,  2
   632.0,-0.000988,-0.000465,  0,0.003457,0.000034,  42.527,   22,    10.5,  2
   636.0,-0.001026,-0.000485,  0,-0.000263,0.000164,  42.704,   22,    10.6,  2
   640.0,-0.001065,-0.000495,  0,0.003497,0.000039,  42.885,   21,    10.7,  2
   644.0,-0.001095,-0.000519,  0,0.003376,0.000140,  43.050,   21,    10.7,  2
   648.0,-0.001150,-0.000516,  0,0.003538,0.000182,  43.238,   22,    10.8,  2
   652.0,-0.001193,-0.000539,  0,-0.000303,0.000110,  43.426,   21,    10.9,  2
   656.0,-0.001248,-0.000550,  0,-0.000303,0.000139,  43.599,   21,    10.9,  2
   660.0,-0.001262,-0.000584,  0,-0.000323,0.000020,  43.763,   21,    11.0,  2
   664.0,-0.001325,-0.000587,  0,-0.000263,0.000077,  43.873,   22,    11.1,  2
   668.0,-0.001375,-0.000619,  0,-0.000323,0.000082,  44.000,   22,    11.1,  2
   672.0,-0.001402,-0.000617,  0,0.003477,0.000106,  44.129,   22,    11.2,  2
   676.0,-0.001439,-0.000644,  0,0.003376,0.000068,  44.283,   21,    11.3,  2
   680.0,-0.000663,-0.000347,  0,0.007210,0.000096,  44.422,   22,    11.3,  2
   684.0,-0.000271,0.000398,  0,0.007230,0.000753,  44.574,   21,    11.4,  2
   688.0,-0.000105,0.000730,  0,0.007210,0.000937,  44.711,   21,    11.5,  2
   692.0,-0.000034,0.000892,  0,0.011097,0.001166,  44.872,   22,    11.5,  2
   696.0,-0.000005,0.000968,  0,0.007290,0.001190,  45.031,   21,    11.6,  2
   700.0,0.000016,0.001019,  0,0.011157,0.001238,  45.165,   21,    11.7,  2
   704.0,-0.000008,0.001038,  0,0.011137,0.001161,  45.305,   21,    11.7,  2
   708.0,-0.000002,0.001071,  0,0.018771,0.001257,  45.423,   22,    11.8,  2
   712.0,-0.000019,0.001064,  0,0.014937,0.001223,  45.549,   21,    11.9,  2
   716.0,-0.000061,0.001061,  0,0.022803,0.001281,  45.695,   21,    11.9,  2
   720.0,-0.000065,0.001031,  0,0.014957,0.001228,  45.824,   21,    12.0,  2
   720.1,-0.000068,0.001029,  0,0.014963,0.001242,  45.825,   20,    12.0,  3
   724.0,-0.000082,0.001034,  0,0.014977,0.001286,  45.891,    3,    12.0,  3
   728.0,-0.000125,0.001033,  0,0.014937,0.001286,  45.906,    1,    12.0,  3
   732.0,-0.000121,0.001013,  0,0.015018,0.001085,  45.922,    1,    12.0,  3
   736.0,-0.000137,0.001027,  0,0.014997,0.001238,  45.941,    1,    12.0,  3
   740.0,-0.000128,0.001011,  0,0.015078,0.001181,  45.942,    0,    12.0,  3
   744.0,-0.000161,0.001041,  0,0.015038,0.001210,  45.950,    1,    12.0,  3
   748.0,-0.000178,0.001015,  0,0.014997,0.001134,  45.960,    1,    12.0,  3
   752.0,-0.000183,0.001004,  0,0.014997,0.001239,  45.966,    0,    12.0,  3
   756.0,-0.000207,0.001001,  0,0.015058,0.001091,  45.989,    1,    12.0,  3
   760.0,-0.000183,0.001023,  0,0.014997,0.001234,  45.995,    0,    12.1,  3
   764.0,-0.000217,0.001017,  0,0.018953,0.001234,  45.999,    1,    12.1,  3
   768.0,-0.000192,0.001017,  0,0.018913,0.001148,  46.003,    0,    12.1,  3
   772.0,-0.000200,0.001033,  0,0.019014,0.001047,  45.996,    1,    12.1,  3
   776.0,-0.000172,0.001040,  0,0.018973,0.001209,  46.006,    0,    12.1,  3
   780.0,-0.000151,0.001069,  0,0.015058,0.001132,  46.008,    1,    12.1,  3
   784.0,-0.000151,0.001082,  0,0.015038,0.001171,  46.013,    0,    12.1,  3
   788.0,-0.000177,0.001071,  0,0.015018,0.001204,  46.016,    0,    12.1,  3
   792.0,-0.000182,0.001055,  0,0.018933,0.001028,  46.017,    0,    12.1,  3
   796.0,-0.000169,0.001071,  0,0.018852,0.001181,  46.014,    0,    12.1,  3
   800.0,-0.000231,0.001068,  0,0.018913,0.001056,  46.025,    0,    12.1,  3
   804.0,-0.000210,0.001032,  0,0.015119,0.001209,  46.031,    0,    12.1,  3
   808.0,-0.000189,0.001072,  0,0.014997,0.001080,  46.033,    0,    12.1,  3
   812.0,-0.000177,0.001078,  0,0.018973,0.001132,  46.038,    1,    12.1,  3
   816.0,-0.000169,0.001094,  0,0.015119,0.001138,  46.051,    1,    12.1,  3
   820.0,-0.000194,0.001094,  0,0.015119,0.001224,  46.047,    0,    12.1,  3
   824.0,-0.000194,0.001058,  0,0.015038,0.001119,  46.053,    0,    12.1,  3
   828.0,-0.000165,0.001088,  0,0.015038,0.001167,  46.069,    1,    12.1,  3
   832.0,-0.000177,0.001095,  0,0.018994,0.001219,  46.070,    1,    12.1,  3
   836.0,-0.000202,0.001102,  0,0.019054,0.001152,  46.085,    0,    12.1,  3
   840.0,-0.000155,0.001085,  0,0.019175,0.001228,  46.098,    1,    12.1,  3
   844.0,-0.000155,0.001116,  0,0.015139,0.001128,  46.109,    1,    12.1,  3
   848.0,-0.000121,0.001126,  0,0.015119,0.001248,  46.114,    1,    12.1,  3
   852.0,-0.000112,0.001156,  0,0.015199,0.001261,  46.124,    1,    12.1,  3
   856.0,-0.000103,0.001176,  0,0.023005,0.001315,  46.130,    1,    12.1,  3
   860.0,-0.000129,0.001146,  0,0.019074,0.001233,  46.135,    1,    12.2,  3
   864.0,-0.000087,0.001143,  0,0.018973,0.001340,  46.137,    0,    12.2,  3
   868.0,-0.000099,0.001179,  0,0.019014,0.001435,  46.145,    0,    12.2,  3
   872.0,-0.000112,0.001163,  0,0.019135,0.001258,  46.149,    0,    12.2,  3
   876.0,-0.000078,0.001192,  0,0.019155,0.001296,  46.150,    0,    12.2,  3
   880.0,-0.000039,0.001207,  0,0.015240,0.001363,  46.162,    0,    12.2,  3
   884.0,-0.000059,0.001237,  0,0.015119,0.001358,  46.171,    1,    12.2,  3
   888.0,-0.000026,0.001254,  0,0.015179,0.001387,  46.179,    1,    12.2,  3
   892.0,-0.000016,0.001250,  0,0.015179,0.001354,  46.187,    0,    12.2,  3
   896.0,0.000022,0.001277,  0,0.019155,0.001344,  46.191,    0,    12.2,  3
   900.0,0.000064,0.001340,  0,0.022964,0.001310,  46.194,    0,    12.2,  3
   904.0,0.000097,0.001364,  0,0.019034,0.001368,  46.219,    0,    12.2,  3
   908.0,0.000078,0.001384,  0,0.019054,0.001445,  46.225,    0,    12.2,  3
   912.0,0.000133,0.001411,  0,0.022985,0.001353,  46.233,    0,    12.2,  3
   916.0,0.000146,0.001428,  0,0.023025,0.001334,  46.234,    1,    12.2,  3
   920.0,0.000202,0.001462,  0,0.023005,0.001431,  46.243,    1,    12.2,  3
   924.0,0.000219,0.001515,  0,0.019054,0.001435,  46.257,    0,    12.2,  3
   928.0,0.000261,0.001519,  0,0.022944,0.001401,  46.262,    0,    12.2,  3
   932.0,0.000286,0.001552,  0,0.022924,0.001425,  46.260,    0,    12.2,  3
   936.0,0.000315,0.001612,  0,0.019054,0.001564,  46.275,    0,    12.2,  3
   940.0,0.000352,0.001652,  0,0.018973,0.001506,  46.283,    1,    12.2,  3
   944.0,0.000342,0.001695,  0,0.019034,0.001487,  46.293,    1,    12.2,  3
   948.0,0.000404,0.001694,  0,0.019054,0.001549,  46.296,    0,    12.2,  3
   952.0,0.000432,0.001747,  0,0.019034,0.001519,  46.309,    1,    12.2,  3
   956.0,0.000515,0.001792,  0,0.019196,0.001586,  46.324,    0,    12.2,  3
   960.0,0.000511,0.001863,  0,0.022944,0.001585,  46.332,    0,    12.3,  3
   964.0,0.000510,0.001888,  0,0.027072,0.001599,  46.338,    0,    12.3,  3
   968.0,0.000560,0.001871,  0,0.026910,0.001580,  46.349,    0,    12.3,  3
   972.0,0.000602,0.001904,  0,0.023005,0.001632,  46.354,    0,    12.3,  3
   976.0,0.000619,0.001961,  0,0.023005,0.001641,  46.357,    1,    12.3,  3
   980.0,0.000624,0.001990,  0,0.023025,0.001512,  46.361,    1,    12.3,  3
   984.0,0.000642,0.002011,  0,0.023085,0.001484,  46.370,    0,    12.3,  3
   988.0,0.000668,0.002045,  0,0.022904,0.001599,  46.373,    0,    12.3,  3
   992.0,0.000682,0.002059,  0,0.023005,0.001532,  46.378,    1,    12.3,  3
   996.0,0.000708,0.002056,  0,0.022944,0.001556,  46.383,    0,    12.3,  3
  1000.0,0.000704,0.002084,  0,0.023065,0.001619,  46.393,    1,    12.3,  3
  1004.0,0.000708,0.002088,  0,0.023045,0.001571,  46.402,    0,    12.3,  3
  1008.0,0.000726,0.002123,  0,0.023146,0.001547,  46.406,    1,    12.3,  3
  1012.0,0.000713,0.002157,  0,0.023085,0.001608,  46.410,    0,    12.3,  3
  1016.0,0.000743,0.002158,  0,0.023106,0.001643,  46.421,    0,    12.3,  3
  1020.0,0.000791,0.002196,  0,0.023106,0.001667,  46.435,    0,    12.3,  3
  1024.0,0.000765,0.002199,  0,0.023166,0.001676,  46.443,    1,    12.3,  3
  1028.0,0.000808,0.002187,  0,0.026991,0.001620,  46.447,    1,    12.3,  3
  1032.0,0.000804,0.002213,  0,0.027092,0.001595,  46.449,    1,    12.3,  3
  1036.0,0.000817,0.002216,  0,0.023126,0.001576,  46.462,    1,    12.3,  3
  1040.0,0.000833,0.002239,  0,0.023166,0.001725,  46.466,    0,    12.3,  3
  1044.0,0.000825,0.002260,  0,0.023126,0.001696,  46.472,    1,    12.3,  3
  1048.0,0.000854,0.002276,  0,0.023126,0.001749,  46.474,    1,    12.3,  3
  1052.0,0.000838,0.002250,  0,0.023045,0.001706,  46.478,    0,    12.3,  3
  1056.0,0.000834,0.002303,  0,0.023065,0.001705,  46.487,    0,    12.3,  3
  1060.0,0.000845,0.002279,  0,0.023005,0.001624,  46.490,    0,    12.4,  3
  1064.0,0.000855,0.002293,  0,0.027092,0.001729,  46.493,    0,    12.4,  3
  1068.0,0.000871,0.002334,  0,0.027112,0.001734,  46.497,    1,    12.4,  3
  1072.0,0.000860,0.002317,  0,0.023045,0.001706,  46.503,    0,    12.4,  3
  1076.0,0.000805,0.002303,  0,0.023065,0.001605,  46.516,    1,    12.4,  3
  1080.0,0.000868,0.002326,  0,0.023025,0.001696,  46.513,    1,    12.4,  3
  1084.0,0.000834,0.002347,  0,0.027011,0.001734,  46.522,    1,    12.4,  3
  1088.0,0.000873,0.002320,  0,0.027092,0.001687,  46.519,    1,    12.4,  3
  1092.0,0.000860,0.002318,  0,0.027072,0.001547,  46.529,    0,    12.4,  3
  1096.0,0.000873,0.002357,  0,0.031054,0.001682,  46.536,    0,    12.4,  3
  1100.0,0.000855,0.002340,  0,0.027072,0.001682,  46.545,    0,    12.4,  3
  1104.0,0.000860,0.002347,  0,0.023106,0.001649,  46.543,    0,    12.4,  3
  1108.0,0.000851,0.002341,  0,0.023045,0.001696,  46.549,    0,    12.4,  3
  1112.0,0.000848,0.002333,  0,0.023085,0.001639,  46.553,    0,    12.4,  3
  1116.0,0.000873,0.002357,  0,0.023045,0.001558,  46.564,    0,    12.4,  3
  1120.0,0.000882,0.002350,  0,0.023106,0.001749,  46.572,    0,    12.4,  3
  1124.0,0.000890,0.002347,  0,0.023106,0.001621,  46.583,    0,    12.4,  3
  1128.0,0.000883,0.002360,  0,0.023045,0.001664,  46.588,    1,    12.4,  3
  1132.0,0.000850,0.002401,  0,0.023045,0.001759,  46.593,    0,    12.4,  3
  1136.0,0.000880,0.002388,  0,0.023085,0.001649,  46.590,    0,    12.4,  3
  1140.0,0.000896,0.002369,  0,0.023206,0.001668,  46.604,    1,    12.4,  3
  1144.0,0.000849,0.002379,  0,0.023166,0.001698,  46.611,    1,    12.4,  3
  1148.0,0.000866,0.002379,  0,0.019296,0.001773,  46.603,    1,    12.4,  3
  1152.0,0.000889,0.002393,  0,0.023146,0.001745,  46.615,    1,    12.4,  3
  1156.0,0.000813,0.002382,  0,0.023166,0.001702,  46.619,    1,    12.4,  3
  1160.0,0.000864,0.002335,  0,0.027173,0.001794,  46.624,    1,    12.5,  3
  1164.0,0.000852,0.002367,  0,0.027213,0.001799,  46.628,    1,    12.5,  3
  1168.0,0.000889,0.002383,  0,0.023348,0.001803,  46.639,    0,    12.5,  3
  1172.0,0.000914,0.002410,  0,0.023206,0.001770,  46.641,    1,    12.5,  3
  1176.0,0.000889,0.002386,  0,0.023267,0.001798,  46.641,    1,    12.5,  3
  1180.0,0.000842,0.002379,  0,0.023227,0.001712,  46.650,    0,    12.5,  3
  1184.0,0.000859,0.002376,  0,0.023227,0.001813,  46.659,    1,    12.5,  3
  1188.0,0.000822,0.002370,  0,0.023206,0.001750,  46.665,    1,    12.5,  3
